,node_a,node_b,time
12979,1786,1255,1092203963
12980,1786,1603,1092207097
12981,1786,1491,1092207303
12982,1786,1280,1092207692
12983,105,1675,1092221169
12984,1168,1624,1092222457
12985,1756,1603,1092244681
12986,105,97,1092244927
12987,105,1724,1092246575
12988,1724,1791,1092247036
12989,1127,1603,1092254003
12990,1127,1724,1092254081
12991,431,1724,1092257106
12992,494,1436,1092272917
12993,1509,199,1092277303
12994,1509,193,1092277532
12995,1792,1285,1092283284
12996,1792,1168,1092284040
12997,1792,72,1092284275
12998,1792,520,1092285653
12999,1792,1399,1092286337
13000,1792,1310,1092286986
13001,1792,278,1092287179
13002,1792,1583,1092287367
13003,1792,474,1092291004
13004,1031,1739,1092295889
13005,1792,1373,1092300523
13006,1793,1474,1092325134
13007,1543,1215,1092327054
13008,1543,639,1092327367
13009,105,1792,1092327691
13010,105,1756,1092328129
13011,1127,1794,1092334996
13012,749,1788,1092349206
13013,303,1724,1092349314
13014,398,697,1092352562
13015,1756,1346,1092358472
13016,1792,620,1092368604
13017,856,50,1092374742
13018,1297,1771,1092375944
13019,1792,1042,1092380853
13020,1792,341,1092381113
13021,1792,221,1092413112
13022,1543,483,1092417886
13023,1786,1308,1092423287
13024,1543,893,1092423937
13025,1543,335,1092424155
13026,1543,256,1092424258
13027,1543,588,1092424279
13028,1543,1214,1092424359
13029,1543,1029,1092424444
13030,1543,1376,1092424524
13031,1543,375,1092424597
13032,1543,595,1092424764
13033,1543,1255,1092424801
13034,1543,561,1092425170
13035,1543,874,1092425298
13036,1543,840,1092425489
13037,1543,657,1092425605
13038,1543,600,1092425755
13039,1543,190,1092426030
13040,105,1543,1092426257
13041,1543,1260,1092426410
13042,1543,697,1092426792
13043,1543,1046,1092427118
13044,1543,523,1092428202
13045,1543,1385,1092428300
13046,1543,302,1092428684
13047,1543,443,1092428789
13048,1543,1675,1092428959
13049,1543,553,1092429991
13050,1543,943,1092430104
13051,3,1793,1092431613
13052,1543,318,1092438113
13053,583,821,1092454753
13054,1756,1436,1092464867
13055,101,193,1092480880
13056,847,818,1092532203
13057,32,818,1092551088
13058,1485,1756,1092553209
13059,1542,818,1092560773
13060,3,1795,1092601354
13061,1167,713,1092619895
13062,1750,1246,1092622943
13063,652,1565,1092627861
13064,1168,1750,1092628842
13065,105,1349,1092637077
13066,95,1796,1092638739
13067,1786,1585,1092639904
13068,67,1796,1092641720
13069,1797,1798,1092645766
13070,1750,393,1092671035
13071,342,561,1092677455
13072,1127,818,1092680287
13073,1543,1395,1092692263
13074,1543,1553,1092692380
13075,1342,1081,1092692813
13076,1543,1282,1092692924
13077,1543,952,1092693324
13078,1543,974,1092693415
13079,1543,735,1092693623
13080,1543,39,1092693705
13081,1698,605,1092693803
13082,1543,798,1092694658
13083,1543,835,1092694984
13084,1543,617,1092695216
13085,1741,840,1092695248
13086,1741,1029,1092695576
13087,1741,975,1092695807
13088,1741,59,1092695902
13089,1741,626,1092696155
13090,1741,523,1092696426
13091,1750,1799,1092697098
13092,1799,8,1092697105
13093,1543,1788,1092697247
13094,44,1800,1092701398
13095,95,1788,1092705188
13096,95,1789,1092705341
13097,140,557,1092719671
13098,140,1281,1092723010
13099,140,1781,1092723955
13100,67,657,1092727804
13101,1786,1546,1092730088
13102,755,697,1092734167
13103,105,27,1092734876
13104,105,353,1092736989
13105,1127,1796,1092758166
13106,1750,1796,1092763084
13107,1750,561,1092763670
13108,1626,312,1092781868
13109,105,1783,1092787750
13110,1783,393,1092789910
13111,847,1255,1092798127
13112,1796,221,1092799522
13113,431,1796,1092799661
13114,342,1585,1092800508
13115,1756,1255,1092802090
13116,1434,847,1092802642
13117,749,1724,1092806139
13118,1543,1796,1092815722
13119,847,152,1092820090
13120,847,843,1092823082
13121,1,652,1092825154
13122,1052,1796,1092845826
13123,105,1308,1092866159
13124,1756,503,1092869754
13125,361,1749,1092872816
13126,1543,1343,1092876070
13127,1543,1582,1092876234
13128,1624,1543,1092877500
13129,1716,1624,1092877548
13130,1801,1802,1092878915
13131,1801,1800,1092879026
13132,19,1803,1092888135
13133,19,1246,1092888213
13134,1542,1246,1092890627
13135,1542,44,1092891312
13136,1542,1750,1092891907
13137,1332,1624,1092893955
13138,1786,1517,1092896366
13139,1343,1517,1092897694
13140,1771,1340,1092903082
13141,415,1343,1092929680
13142,1804,1543,1092941438
13143,847,8,1092942770
13144,1543,1316,1092950369
13145,1730,1783,1092958585
13146,125,1796,1092968730
13147,1713,1246,1092970113
13148,1796,1343,1092974672
13149,1686,1796,1092975460
13150,1713,868,1092978111
13151,1756,144,1092978538
13152,1756,212,1092979943
13153,634,1796,1092980488
13154,193,1805,1092982046
13155,193,1565,1092982728
13156,1332,1585,1092984987
13157,145,810,1092986111
13158,1332,1246,1093023959
13159,681,1792,1093026945
13160,681,1789,1093027123
13161,224,621,1093054261
13162,1332,713,1093055480
13163,224,1796,1093060490
13164,1750,538,1093074815
13165,1542,583,1093078481
13166,1509,847,1093103728
13167,224,770,1093122789
13168,538,615,1093136006
13169,105,1789,1093140437
13170,1624,1042,1093142115
13171,1624,398,1093142500
13172,1624,95,1093142527
13173,1783,1624,1093151116
13174,1624,1756,1093156805
13175,1716,1796,1093161601
13176,1285,393,1093206560
13177,105,615,1093225089
13178,1781,1783,1093225935
13179,32,1789,1093232027
13180,32,125,1093232043
13181,1585,1280,1093238942
13182,1253,492,1093242272
13183,105,1730,1093243319
13184,415,1781,1093245017
13185,19,1624,1093245863
13186,19,1046,1093245986
13187,19,1806,1093246251
13188,19,1749,1093248065
13189,967,308,1093248085
13190,523,585,1093279698
13191,713,696,1093284393
13192,1791,574,1093285462
13193,1783,523,1093288849
13194,1436,518,1093291064
13195,1807,3,1093291663
13196,32,1807,1093300012
13197,1624,697,1093301153
13198,1543,1808,1093302493
13199,1713,503,1093305623
13200,105,595,1093307683
13201,770,595,1093307765
13202,1436,144,1093317927
13203,1686,831,1093326893
13204,1686,1132,1093327134
13205,1487,1626,1093327602
13206,1686,783,1093328129
13207,32,1749,1093330148
13208,32,1809,1093330252
13209,105,180,1093343323
13210,1543,1618,1093368609
13211,400,710,1093372639
13212,1562,503,1093373274
13213,1686,697,1093380986
13214,1624,1810,1093383123
13215,1717,1026,1093397934
13216,1792,1644,1093399648
13217,674,569,1093403121
13218,431,983,1093406991
13219,342,1603,1093407378
13220,1756,245,1093408275
13221,1783,221,1093416370
13222,180,3,1093436115
13223,67,180,1093436530
13224,95,1190,1093473007
13225,95,1322,1093473200
13226,1811,525,1093474623
13227,105,561,1093481011
13228,456,1132,1093491028
13229,1812,1813,1093497240
13230,538,224,1093502184
13231,1783,538,1093502811
13232,969,1669,1093505018
13233,967,27,1093506729
13234,1741,1796,1093511124
13235,1472,847,1093514167
13236,1624,1340,1093547979
13237,272,674,1093563291
13238,1585,1669,1093563667
13239,1811,1814,1093565522
13240,1624,1811,1093566035
13241,357,1796,1093579353
13242,1488,298,1093579379
13243,105,874,1093586185
13244,1585,1349,1093587377
13245,423,1026,1093592565
13246,1338,1815,1093594190
13247,1186,1816,1093606937
13248,1167,396,1093624582
13249,1167,809,1093626071
13250,1625,105,1093649202
13251,847,1488,1093650639
13252,456,1313,1093656922
13253,105,1731,1093666401
13254,415,1467,1093671188
13255,1167,1050,1093687567
13256,847,1280,1093709443
13257,523,182,1093716365
13258,523,1635,1093716384
13259,523,141,1093716401
13260,523,1332,1093716419
13261,523,1149,1093716432
13262,523,1817,1093716510
13263,523,629,1093716548
13264,523,36,1093716566
13265,523,875,1093716595
13266,523,612,1093716618
13267,523,89,1093716642
13268,523,1806,1093716654
13269,523,64,1093716666
13270,523,1114,1093716677
13271,523,899,1093716709
13272,523,1818,1093716723
13273,523,591,1093716749
13274,523,15,1093716761
13275,523,1380,1093716773
13276,523,1182,1093716791
13277,523,1819,1093716803
13278,523,1820,1093716820
13279,523,70,1093716853
13280,523,44,1093717000
13281,523,920,1093717023
13282,523,111,1093717033
13283,523,172,1093717052
13284,523,137,1093717136
13285,523,418,1093717155
13286,523,1821,1093717186
13287,523,298,1093717233
13288,523,1822,1093717248
13289,523,708,1093717286
13290,523,1823,1093717298
13291,523,799,1093717328
13292,523,1137,1093717360
13293,523,846,1093717376
13294,523,1541,1093717401
13295,523,1566,1093717414
13296,523,1041,1093717428
13297,523,1394,1093717441
13298,523,328,1093717455
13299,523,334,1093717470
13300,523,812,1093717498
13301,523,118,1093717532
13302,523,1824,1093717545
13303,523,1825,1093717556
13304,523,122,1093717567
13305,523,1592,1093717578
13306,523,1826,1093717600
13307,523,1827,1093717610
13308,523,1343,1093717646
13309,523,1022,1093717675
13310,523,1814,1093717695
13311,1814,175,1093723871
13312,1814,8,1093723916
13313,12,1808,1093729417
13314,396,1472,1093734475
13315,1808,95,1093753514
13316,1789,1472,1093756032
13317,1771,1789,1093757355
13318,1686,1789,1093757410
13319,1669,1641,1093766099
13320,1783,1675,1093806488
13321,95,1403,1093808965
13322,1052,1789,1093813887
13323,1783,1183,1093834490
13324,12,398,1093848685
13325,1543,52,1093849546
13326,32,1403,1093906604
13327,105,1395,1093906942
13328,12,868,1093908189
13329,12,1246,1093908511
13330,1756,1629,1093917070
13331,12,1624,1093920517
13332,1783,204,1093933710
13333,1217,1344,1093937346
13334,105,1743,1093939865
13335,847,1021,1093940763
13336,105,415,1093941470
13337,105,927,1093959136
13338,1789,36,1093979389
13339,1789,456,1093980314
13340,1167,454,1093986828
13341,41,1828,1093991773
13342,41,1807,1093991781
13343,456,1542,1093999296
13344,32,1829,1094004376
13345,51,1436,1094010842
13346,456,415,1094024353
13347,1585,1788,1094025789
13348,429,1167,1094051722
13349,415,1676,1094062229
13350,518,1830,1094065729
13351,1624,1398,1094091063
13352,1543,405,1094091808
13353,1127,1749,1094093723
13354,456,1097,1094101248
13355,1783,405,1094102130
13356,673,1127,1094105808
13357,673,415,1094110301
13358,980,1603,1094132107
13359,1127,105,1094144189
13360,431,1831,1094153888
13361,673,32,1094155777
13362,1807,289,1094163814
13363,1624,1704,1094165621
13364,1783,673,1094174981
13365,12,1831,1094184108
13366,1050,1049,1094185447
13367,1050,1454,1094185509
13368,1783,1231,1094186211
13369,1585,393,1094194223
13370,1285,1000,1094194506
13371,32,1831,1094227238
13372,1543,1831,1094229446
13373,308,415,1094247112
13374,51,1217,1094260728
13375,1624,479,1094261536
13376,1332,1730,1094277090
13377,398,673,1094324845
13378,1127,456,1094328423
13379,1741,1832,1094365368
13380,67,783,1094378807
13381,1315,1724,1094443288
13382,673,1403,1094446271
13383,398,1644,1094448091
13384,398,1676,1094448174
13385,1587,673,1094460494
13386,809,308,1094493561
13387,1644,456,1094495945
13388,431,1587,1094496063
13389,249,1026,1094503252
13390,1783,697,1094519076
13391,423,447,1094525422
13392,1253,1168,1094528462
13393,198,1565,1094539565
13394,67,1809,1094542055
13395,970,1565,1094544491
13396,67,1403,1094597096
13397,1127,1227,1094600655
13398,183,1676,1094608747
13399,105,1831,1094610955
13400,1831,1752,1094618446
13401,398,1781,1094624470
13402,398,90,1094625918
13403,1517,710,1094628217
13404,983,1079,1094628496
13405,847,1132,1094671553
13406,67,1831,1094684979
13407,1624,520,1094697137
13408,1783,1831,1094705754
13409,1406,260,1094706889
13410,1789,44,1094709877
13411,1,132,1094738014
13412,1756,1675,1094741188
13413,342,27,1094837306
13414,1624,557,1094853606
13415,1127,1573,1094857276
13416,1756,1833,1094868715
13417,843,1834,1094870763
13418,843,1835,1094871129
13419,810,1792,1094874827
13420,1042,1675,1094879214
13421,697,492,1094879475
13422,42,1724,1094882520
13423,1836,1291,1094934169
13424,1836,1321,1094934648
13425,1836,1393,1094934901
13426,1836,375,1094935334
13427,1836,143,1094935627
13428,1836,697,1094936278
13429,1836,398,1094936677
13430,1836,1340,1094936787
13431,1836,699,1094937183
13432,1836,1249,1094941466
13433,681,1837,1094944482
13434,1332,1737,1094947849
13435,1332,1312,1094948475
13436,770,639,1094970422
13437,1624,341,1095028522
13438,1624,755,1095034893
13439,146,3,1095035168
13440,1781,755,1095035465
13441,697,808,1095041934
13442,1756,1781,1095043003
13443,697,95,1095045818
13444,1783,710,1095046171
13445,1836,536,1095048983
13446,1657,1624,1095049173
13447,1543,975,1095049461
13448,429,1720,1095051210
13449,429,1700,1095051648
13450,32,1838,1095056497
13451,1792,1052,1095057886
13452,3,1649,1095064723
13453,1756,429,1095086572
13454,1127,1340,1095088355
13455,1038,132,1095092778
13456,9,1839,1095103576
13457,1543,1637,1095110598
13458,1052,635,1095117088
13459,1052,420,1095117533
13460,697,1517,1095117880
13461,1839,681,1095124494
13462,1700,1839,1095125958
13463,1624,346,1095130275
13464,1624,1700,1095131958
13465,1619,1644,1095132488
13466,475,341,1095133712
13467,1312,1,1095138147
13468,1535,303,1095138395
13469,1756,1565,1095139775
13470,1783,536,1095140067
13471,1657,536,1095140194
13472,1543,1839,1095142968
13473,95,1649,1095145267
13474,652,1372,1095186070
13475,652,1208,1095186639
13476,95,1839,1095202013
13477,1783,244,1095206687
13478,469,1781,1095209517
13479,469,503,1095209570
13480,469,1181,1095210011
13481,469,175,1095210210
13482,1783,1649,1095210862
13483,1565,492,1095211296
13484,1624,1075,1095213252
13485,1118,1737,1095216540
13486,95,1840,1095221734
13487,1237,398,1095266725
13488,1619,143,1095281269
13489,1624,805,1095281906
13490,1839,1397,1095292423
13491,509,1839,1095292435
13492,1624,812,1095306078
13493,1601,1402,1095309947
13494,1601,1338,1095311246
13495,1601,1279,1095311660
13496,1601,114,1095312086
13497,1601,318,1095313139
13498,12,974,1095314339
13499,1601,1781,1095314657
13500,1601,1505,1095315521
13501,1601,1675,1095316498
13502,1601,553,1095316648
13503,1836,1839,1095317832
13504,469,1217,1095319858
13505,469,525,1095320070
13506,1406,1649,1095324514
13507,652,585,1095363999
13508,1452,346,1095372307
13509,1540,1700,1095376167
13510,1540,1725,1095376223
13511,456,105,1095378611
13512,1624,492,1095385911
13513,1624,652,1095386803
13514,1217,1841,1095389872
13515,1237,673,1095399308
13516,1413,454,1095401820
13517,1413,969,1095402378
13518,1624,1175,1095438407
13519,1167,1540,1095454242
13520,1624,544,1095454916
13521,1540,1543,1095457762
13522,95,1842,1095469308
13523,95,1837,1095469326
13524,95,924,1095469395
13525,95,1767,1095469437
13526,1624,155,1095473304
13527,211,673,1095476717
13528,1629,346,1095482603
13529,97,1748,1095487646
13530,1836,1026,1095547183
13531,1730,828,1095552540
13532,1783,1626,1095554836
13533,1540,1836,1095558423
13534,95,1843,1095561711
13535,1844,1839,1095572242
13536,1844,1845,1095572468
13537,1844,1843,1095572569
13538,44,1846,1095633343
13539,398,1730,1095636881
13540,1624,1758,1095640946
13541,1624,271,1095647308
13542,1543,1847,1095653294
13543,1543,1848,1095653379
13544,492,145,1095653991
13545,95,1849,1095655030
13546,44,1850,1095655224
13547,44,1851,1095656189
13548,1852,44,1095664288
13549,1167,1847,1095692053
13550,1167,1848,1095693112
13551,1167,97,1095693652
13552,1167,1853,1095693963
13553,1758,1845,1095726261
13554,1543,710,1095727483
13555,1852,1344,1095733202
13556,1601,1246,1095733242
13557,492,710,1095748504
13558,1854,224,1095749755
13559,1624,1362,1095750336
13560,1220,27,1095751340
13561,1624,1601,1095752067
13562,1601,784,1095752747
13563,710,1281,1095758802
13564,1167,1280,1095786449
13565,224,1644,1095789704
13566,1724,1237,1095790156
13567,1543,1855,1095803592
13568,492,1181,1095816837
13569,492,1644,1095820366
13570,492,1021,1095820721
13571,492,61,1095821176
13572,697,1472,1095826605
13573,1601,711,1095834371
13574,1657,36,1095838454
13575,1657,366,1095838920
13576,1657,1675,1095838945
13577,1657,1731,1095838985
13578,32,1856,1095887460
13579,32,1857,1095887550
13580,1852,1781,1095892800
13581,1852,1724,1095894451
13582,1601,1118,1095897565
13583,1601,1858,1095897705
13584,1601,1768,1095897918
13585,1601,143,1095911970
13586,1781,1657,1095916310
13587,792,1190,1095917932
13588,443,520,1095918235
13589,492,747,1095919240
13590,95,1859,1095923727
13591,1601,1859,1095924363
13592,1860,494,1095928587
13593,1543,1861,1095929001
13594,1052,1859,1095966470
13595,199,959,1095970625
13596,1624,1862,1095974370
13597,1852,697,1095974617
13598,719,1641,1095989292
13599,342,1848,1096002832
13600,1601,973,1096005551
13601,398,828,1096007957
13602,1836,1863,1096008400
13603,1860,993,1096018985
13604,1624,1727,1096059458
13605,1624,1864,1096060268
13606,1601,701,1096061086
13607,1543,1865,1096063906
13608,1624,1866,1096065982
13609,509,1097,1096074969
13610,969,1867,1096101031
13611,479,1540,1096104645
13612,479,1546,1096104661
13613,1724,785,1096135546
13614,1724,1836,1096136960
13615,719,1868,1096148242
13616,1869,1862,1096156453
13617,1783,645,1096170815
13618,1868,1338,1096179314
13619,1619,1343,1096182202
13620,1543,1870,1096187767
13621,711,1868,1096223220
13622,9,899,1096244063
13623,9,1380,1096244157
13624,1624,1772,1096249763
13625,1624,645,1096250420
13626,1624,1868,1096250715
13627,1624,1871,1096251724
13628,1872,810,1096256378
13629,1872,1868,1096256657
13630,9,1781,1096263825
13631,1052,711,1096309617
13632,1052,701,1096310290
13633,1601,1872,1096329611
13634,1868,1052,1096332935
13635,1346,1868,1096349775
13636,492,463,1096352049
13637,652,1644,1096353650
13638,652,69,1096353994
13639,1860,1873,1096361797
13640,32,1167,1096389690
13641,1852,1865,1096407350
13642,1874,451,1096417910
13643,1601,1875,1096429290
13644,697,1319,1096429537
13645,1491,847,1096431049
13646,674,1865,1096434859
13647,847,1872,1096447422
13648,652,278,1096460442
13649,1543,536,1096492418
13650,697,1866,1096508882
13651,1332,1565,1096516278
